farmer_id,loan_usd,status
FRM04880,12110.66,Pending
FRM04881,15710.21,Rejected
FRM04882,18159.76,Approved
FRM04883,3713.36,Pending
FRM04884,14255.73,Pending
FRM04885,4969.33,Pending
FRM04886,2521.96,Rejected
FRM04887,15443.38,Rejected
FRM04888,12464.14,Approved
FRM04889,7747.56,Approved
FRM04890,10820.89,Pending
FRM04891,196.65,Pending
FRM04892,13601.27,Approved
FRM04893,18763.02,Pending
FRM04894,16354.75,Approved
FRM04895,10217.91,Pending
FRM04896,11641.12,Approved
FRM04897,3195.81,Rejected
FRM04898,14774.7,Rejected
FRM04899,10825.43,Approved
FRM04900,1418.82,Approved
FRM04901,16868.88,Rejected
FRM04902,19065.01,Pending
FRM04903,14864.81,Rejected
FRM04904,8450.66,Pending
FRM04905,7069.33,Approved
FRM04906,5760.24,Pending
FRM04907,11875.81,Pending
FRM04908,17173.18,Rejected
FRM04909,13317.54,Pending
FRM04910,4492.89,Pending
FRM04911,14618.12,Pending
FRM04912,5171.38,Rejected
FRM04913,9017.27,Approved
FRM04914,16235.35,Pending
FRM04915,10432.92,Approved
FRM04916,1511.51,Rejected
FRM04917,13142.77,Pending
FRM04918,2664.69,Pending
FRM04919,4285.59,Rejected
FRM04920,668.85,Rejected
FRM04921,18532.85,Approved
FRM04922,15786.87,Pending
FRM04923,217.0,Approved
FRM04924,4216.37,Rejected
FRM04925,7862.06,Approved
FRM04926,5290.18,Pending
FRM04927,13666.84,Pending
FRM04928,15332.4,Rejected
FRM04929,15839.06,Rejected
FRM04930,3184.42,Pending
FRM04931,15526.1,Pending
FRM04932,4480.57,Rejected
FRM04933,17676.0,Rejected
FRM04934,5719.21,Approved
FRM04935,12869.62,Pending
FRM04936,2191.4,Rejected
FRM04937,11131.55,Approved
FRM04938,18183.51,Rejected
FRM04939,10003.6,Pending
FRM04940,7910.87,Rejected
FRM04941,10775.25,Pending
FRM04942,11992.57,Pending
FRM04943,1775.46,Pending
FRM04944,2029.74,Pending
FRM04945,17263.31,Pending
FRM04946,15741.58,Rejected
FRM04947,10388.61,Rejected
FRM04948,142.48,Rejected
FRM04949,2100.57,Approved
FRM04950,4927.4,Pending
FRM04951,12006.59,Approved
FRM04952,129.15,Rejected
FRM04953,17277.49,Pending
FRM04954,2648.94,Rejected
FRM04955,10891.13,Pending
FRM04956,18912.85,Approved
FRM04957,15744.93,Pending
FRM04958,3084.26,Rejected
FRM04959,9481.72,Pending
FRM04960,642.67,Rejected
FRM04961,12506.33,Approved
FRM04962,15464.46,Approved
FRM04963,16914.7,Rejected
FRM04964,371.25,Pending
FRM04965,761.88,Rejected
FRM04966,18427.57,Pending
FRM04967,6717.1,Rejected
FRM04968,7408.6,Approved
FRM04969,18076.53,Rejected
FRM04970,16162.15,Rejected
FRM04971,9864.79,Approved
FRM04972,19561.24,Rejected
FRM04973,6077.37,Pending
FRM04974,19393.73,Rejected
FRM04975,18181.89,Approved
FRM04976,9393.47,Approved
FRM04977,9796.44,Pending
FRM04978,3509.09,Pending
FRM04979,9085.95,Pending
FRM04980,11826.08,Approved
FRM04981,4410.65,Pending
FRM04982,12832.74,Approved
FRM04983,19882.28,Pending
FRM04984,290.09,Pending
FRM04985,16463.5,Pending
FRM04986,3727.68,Pending
FRM04987,13835.58,Pending
FRM04988,8271.81,Pending
FRM04989,12798.5,Approved
FRM04990,19236.05,Rejected
FRM04991,9025.1,Rejected
FRM04992,17332.36,Rejected
FRM04993,15521.75,Rejected
FRM04994,7216.57,Approved
FRM04995,13281.69,Approved
FRM04996,16631.33,Pending
FRM04997,16138.74,Approved
FRM04998,14733.33,Pending
FRM04999,12619.89,Rejected
FRM05000,11278.71,Rejected
FRM05001,3179.81,Rejected
FRM05002,7690.44,Approved
FRM05003,4491.38,Approved
FRM05004,5003.16,Approved
FRM05005,13858.36,Rejected
FRM05006,18503.3,Approved
FRM05007,3587.31,Approved
FRM05008,2929.46,Approved
FRM05009,5762.14,Approved
FRM05010,19059.01,Approved
FRM05011,17710.35,Approved
FRM05012,9435.61,Approved
FRM05013,7267.01,Rejected
FRM05014,1908.61,Rejected
FRM05015,1758.02,Approved
FRM05016,2180.81,Approved
FRM05017,9521.74,Rejected
FRM05018,6994.72,Approved
FRM05019,11102.02,Approved
FRM05020,8491.91,Pending
FRM05021,19215.57,Approved
FRM05022,5065.89,Approved
FRM05023,19854.55,Pending
FRM05024,3489.09,Approved
FRM05025,8106.21,Rejected
FRM05026,14117.87,Approved
FRM05027,17221.54,Pending
FRM05028,19197.98,Pending
FRM05029,12413.06,Rejected
FRM05030,6895.35,Approved
FRM05031,2615.49,Approved
FRM05032,7217.68,Pending
FRM05033,16862.2,Approved
FRM05034,15704.36,Pending
FRM05035,16573.7,Rejected
FRM05036,10218.57,Pending
FRM05037,11462.67,Pending
FRM05038,6934.75,Approved
FRM05039,7810.39,Pending
FRM05040,18944.92,Pending
FRM05041,5000.29,Approved
FRM05042,13704.4,Rejected
FRM05043,5150.38,Rejected
FRM05044,2362.59,Pending
FRM05045,14299.11,Rejected
FRM05046,18492.8,Rejected
FRM05047,10052.45,Approved
FRM05048,19810.08,Rejected
FRM05049,1185.46,Approved
FRM05050,8246.67,Rejected
FRM05051,17819.49,Approved
FRM05052,4048.1,Approved
FRM05053,1550.48,Rejected
FRM05054,7508.53,Approved
FRM05055,12430.47,Approved
FRM05056,16906.03,Pending
FRM05057,10737.43,Rejected
FRM05058,6811.6,Pending
FRM05059,17894.27,Pending
FRM05060,14452.27,Rejected
FRM05061,17172.3,Pending
FRM05062,10534.66,Approved
FRM05063,3651.54,Approved
FRM05064,5568.77,Pending
FRM05065,11819.55,Pending
FRM05066,5423.03,Approved
FRM05067,17181.8,Pending
FRM05068,1411.4,Rejected
FRM05069,17275.23,Pending
FRM05070,701.24,Rejected
FRM05071,15946.68,Rejected
FRM05072,13518.36,Pending
FRM05073,6527.93,Pending
FRM05074,2359.25,Pending
FRM05075,8912.1,Rejected
FRM05076,1331.15,Approved
FRM05077,13349.32,Pending
FRM05078,11293.14,Approved
FRM05079,13888.71,Pending
FRM05080,1274.88,Approved
FRM05081,12413.33,Rejected
FRM05082,11043.08,Rejected
FRM05083,14382.09,Rejected
FRM05084,11794.97,Pending
FRM05085,8722.89,Pending
FRM05086,1266.17,Pending
FRM05087,14941.68,Pending
FRM05088,19763.74,Rejected
FRM05089,13838.7,Approved
FRM05090,14187.93,Rejected
FRM05091,19062.06,Rejected
FRM05092,7520.27,Pending
FRM05093,995.16,Rejected
FRM05094,6280.71,Rejected
FRM05095,14160.91,Pending
FRM05096,2944.87,Rejected
FRM05097,1223.82,Pending
FRM05098,1215.7,Pending
FRM05099,4612.51,Approved
FRM05100,6321.8,Rejected
FRM05101,789.46,Approved
FRM05102,5036.26,Rejected
FRM05103,12418.27,Rejected
FRM05104,4848.34,Rejected
FRM05105,15243.53,Pending
FRM05106,2216.84,Approved
FRM05107,8351.35,Rejected
FRM05108,14445.61,Pending
FRM05109,15707.62,Pending
FRM05110,276.42,Approved
FRM05111,1314.56,Pending
FRM05112,2597.68,Pending
FRM05113,2548.41,Approved
FRM05114,13659.75,Rejected
FRM05115,6485.46,Rejected
FRM05116,12154.27,Rejected
FRM05117,5127.21,Rejected
FRM05118,961.35,Rejected
FRM05119,6517.4,Rejected
FRM05120,14300.01,Rejected
FRM05121,5267.55,Approved
FRM05122,17703.77,Pending
FRM05123,7393.18,Rejected
FRM05124,17011.34,Approved
FRM05125,9844.87,Pending
FRM05126,14974.62,Approved
FRM05127,6623.86,Pending
FRM05128,13291.2,Rejected
FRM05129,10738.27,Approved
FRM05130,15909.51,Pending
FRM05131,12393.8,Approved
FRM05132,7091.13,Approved
FRM05133,13724.29,Rejected
FRM05134,10942.47,Approved
FRM05135,15651.37,Rejected
FRM05136,11056.34,Rejected
FRM05137,16452.71,Rejected
FRM05138,12292.51,Pending
FRM05139,10679.62,Pending
FRM05140,15951.52,Approved
FRM05141,10162.79,Pending
FRM05142,11747.69,Approved
FRM05143,12926.08,Pending
FRM05144,17910.36,Pending
FRM05145,9612.67,Pending
FRM05146,17999.62,Approved
FRM05147,10568.51,Pending
FRM05148,13438.47,Approved
FRM05149,13233.38,Approved
FRM05150,12900.41,Approved
FRM05151,8196.83,Approved
FRM05152,1418.23,Rejected
FRM05153,12424.91,Rejected
FRM05154,6153.21,Rejected
FRM05155,9425.42,Rejected
FRM05156,17791.69,Pending
FRM05157,19986.13,Rejected
FRM05158,2648.89,Approved
FRM05159,13727.43,Rejected
FRM05160,2898.75,Rejected
FRM05161,9891.52,Approved
FRM05162,16501.67,Rejected
FRM05163,4367.24,Pending
FRM05164,1686.1,Approved
FRM05165,17187.32,Pending
FRM05166,2318.78,Rejected
FRM05167,6768.13,Approved
FRM05168,16068.4,Rejected
FRM05169,8715.61,Approved
FRM05170,18022.65,Rejected
FRM05171,14994.49,Rejected
FRM05172,9339.81,Pending
FRM05173,7569.72,Pending
FRM05174,15736.39,Approved
FRM05175,16449.61,Pending
FRM05176,19162.41,Rejected
FRM05177,16649.55,Pending
FRM05178,10930.43,Approved
FRM05179,4383.81,Approved
FRM05180,4644.42,Approved
FRM05181,9825.51,Rejected
FRM05182,671.79,Approved
FRM05183,4188.03,Approved
FRM05184,17416.19,Approved
FRM05185,9573.65,Rejected
FRM05186,4060.94,Rejected
FRM05187,4564.8,Rejected
FRM05188,9801.67,Approved
FRM05189,14433.61,Rejected
FRM05190,5448.61,Pending
FRM05191,12289.59,Approved
FRM05192,7876.42,Rejected
FRM05193,886.02,Pending
FRM05194,10592.89,Approved
FRM05195,13378.87,Approved
FRM05196,6213.81,Pending
FRM05197,7887.75,Pending
FRM05198,13210.49,Approved
FRM05199,11849.74,Approved
FRM05200,17474.83,Pending
FRM05201,2330.44,Pending
FRM05202,4290.35,Pending
FRM05203,11660.53,Approved
FRM05204,2796.4,Pending
FRM05205,18491.26,Approved
FRM05206,5542.22,Rejected
FRM05207,11973.45,Approved
FRM05208,14153.47,Approved
FRM05209,18430.09,Approved
FRM05210,9179.91,Approved
FRM05211,15753.65,Pending
FRM05212,2266.4,Pending
FRM05213,7165.57,Pending
FRM05214,14716.88,Pending
FRM05215,5232.71,Rejected
FRM05216,17144.92,Pending
FRM05217,6761.03,Rejected
FRM05218,3098.52,Pending
FRM05219,4944.18,Approved
FRM05220,4029.75,Pending
FRM05221,19831.31,Rejected
FRM05222,18259.29,Approved
FRM05223,15608.44,Rejected
FRM05224,10236.29,Pending
FRM05225,8675.56,Pending
FRM05226,7581.43,Pending
FRM05227,10254.6,Rejected
FRM05228,13969.28,Pending
FRM05229,18558.1,Rejected
FRM05230,18934.11,Approved
FRM05231,16945.62,Approved
FRM05232,10560.22,Rejected
FRM05233,11694.8,Pending
FRM05234,10400.84,Rejected
FRM05235,6439.9,Rejected
FRM05236,7377.55,Rejected
FRM05237,15315.28,Rejected
FRM05238,13093.63,Rejected
FRM05239,17292.19,Rejected
FRM05240,17765.71,Pending
FRM05241,11517.06,Pending
FRM05242,10769.72,Pending
FRM05243,15912.31,Approved
FRM05244,19481.24,Approved
FRM05245,19259.03,Pending
FRM05246,16130.61,Rejected
FRM05247,17502.73,Approved
FRM05248,1982.81,Approved
FRM05249,10899.13,Rejected
FRM05250,8670.92,Rejected
FRM05251,11169.87,Rejected
FRM05252,5399.95,Approved
FRM05253,2074.94,Pending
FRM05254,12765.04,Rejected
FRM05255,6176.77,Approved
FRM05256,5958.83,Rejected
FRM05257,8665.97,Rejected
FRM05258,6721.37,Approved
FRM05259,2504.67,Rejected
FRM05260,5406.04,Approved
FRM05261,6725.55,Rejected
FRM05262,1690.19,Pending
FRM05263,12156.3,Approved
FRM05264,7210.08,Approved
FRM05265,9189.89,Approved
FRM05266,6149.89,Rejected
FRM05267,2569.56,Approved
FRM05268,4877.95,Approved
FRM05269,14184.08,Pending
FRM05270,18516.55,Approved
FRM05271,5329.34,Pending
FRM05272,2115.7,Rejected
FRM05273,6129.17,Rejected
FRM05274,15156.31,Rejected
FRM05275,18494.05,Rejected
FRM05276,18699.02,Pending
FRM05277,12334.91,Pending
FRM05278,19149.48,Rejected
FRM05279,9817.73,Rejected
FRM05280,1853.35,Pending
FRM05281,7352.54,Approved
FRM05282,12083.66,Approved
FRM05283,16842.45,Rejected
FRM05284,12533.93,Pending
FRM05285,6620.87,Pending
FRM05286,6483.8,Approved
FRM05287,8239.04,Pending
FRM05288,11610.55,Rejected
FRM05289,5444.74,Approved
FRM05290,3875.18,Pending
FRM05291,16299.95,Pending
FRM05292,16936.18,Pending
FRM05293,17568.11,Rejected
FRM05294,14422.72,Rejected
FRM05295,1847.24,Pending
FRM05296,11566.46,Approved
FRM05297,3691.42,Pending
FRM05298,14566.62,Approved
FRM05299,2924.22,Approved
FRM05300,476.27,Approved
FRM05301,9158.08,Pending
FRM05302,5749.17,Pending
FRM05303,2599.52,Pending
FRM05304,2034.47,Rejected
FRM05305,1210.87,Approved
FRM05306,19868.98,Approved
FRM05307,6557.74,Pending
FRM05308,10522.64,Approved
FRM05309,3434.9,Pending
FRM05310,7797.63,Rejected
FRM05311,13721.92,Approved
FRM05312,16910.31,Approved
FRM05313,17574.0,Rejected
FRM05314,8819.58,Pending
FRM05315,17699.17,Approved
FRM05316,1084.99,Pending
FRM05317,9010.37,Approved
FRM05318,17188.96,Rejected
FRM05319,1756.74,Pending
FRM05320,17029.3,Approved
FRM05321,5274.32,Rejected
FRM05322,12892.25,Rejected
FRM05323,15918.04,Pending
FRM05324,11327.0,Pending
FRM05325,18554.22,Pending
FRM05326,2553.36,Pending
FRM05327,9350.64,Rejected
FRM05328,1463.42,Pending
FRM05329,1443.97,Rejected
FRM05330,13577.49,Rejected
FRM05331,2314.4,Pending
FRM05332,8207.12,Pending
FRM05333,5646.64,Approved
FRM05334,13732.53,Pending
FRM05335,18641.22,Approved
FRM05336,7472.19,Pending
FRM05337,8540.54,Rejected
FRM05338,9599.05,Rejected
FRM05339,9512.72,Approved
FRM05340,4735.7,Approved
FRM05341,13234.7,Approved
FRM05342,15367.72,Pending
FRM05343,2401.66,Pending
FRM05344,4422.95,Rejected
FRM05345,10890.38,Approved
FRM05346,13735.25,Rejected
FRM05347,14793.71,Rejected
FRM05348,15106.26,Rejected
FRM05349,2471.0,Rejected
FRM05350,19684.58,Pending
FRM05351,2057.51,Approved
FRM05352,9285.32,Approved
FRM05353,17105.95,Rejected
FRM05354,13513.82,Pending
FRM05355,3808.8,Rejected
FRM05356,5984.46,Approved
FRM05357,18170.04,Pending
FRM05358,255.22,Rejected
FRM05359,16751.7,Rejected
FRM05360,6441.76,Pending
FRM05361,11982.44,Pending
FRM05362,19778.01,Approved
FRM05363,16068.81,Pending
FRM05364,18278.79,Approved
FRM05365,11184.2,Approved
FRM05366,3734.31,Rejected
FRM05367,11292.58,Approved
FRM05368,14141.34,Rejected
FRM05369,8094.12,Rejected
FRM05370,6236.64,Rejected
FRM05371,16147.63,Rejected
FRM05372,19539.65,Rejected
FRM05373,12720.87,Approved
FRM05374,8887.17,Rejected
FRM05375,3650.98,Approved
FRM05376,584.63,Approved
FRM05377,19396.55,Pending
FRM05378,2967.32,Approved
FRM05379,150.39,Rejected
FRM05380,15349.18,Approved
FRM05381,156.54,Rejected
FRM05382,15148.13,Pending
FRM05383,13783.41,Rejected
FRM05384,15219.08,Pending
FRM05385,4637.16,Rejected
FRM05386,18093.61,Approved
FRM05387,1293.99,Pending
FRM05388,6240.66,Pending
FRM05389,12444.72,Pending
FRM05390,9891.88,Pending
FRM05391,7004.25,Pending
FRM05392,8725.26,Pending
FRM05393,18842.14,Approved
FRM05394,14357.57,Rejected
FRM05395,8421.21,Rejected
FRM05396,1413.44,Rejected
FRM05397,7288.08,Pending
FRM05398,442.85,Rejected
FRM05399,1709.21,Rejected
FRM05400,3194.04,Pending
FRM05401,13715.18,Rejected
FRM05402,15915.32,Pending
FRM05403,9826.67,Approved
FRM05404,14190.42,Approved
FRM05405,2637.89,Rejected
FRM05406,13342.5,Approved
FRM05407,11576.7,Pending
FRM05408,10691.78,Pending
FRM05409,7998.93,Approved
FRM05410,2435.25,Approved
FRM05411,19085.42,Rejected
FRM05412,19923.43,Rejected
FRM05413,8326.38,Rejected
FRM05414,3927.23,Approved
FRM05415,10339.74,Pending
FRM05416,14180.44,Pending
FRM05417,1374.65,Pending
FRM05418,1030.91,Approved
FRM05419,10424.01,Approved
FRM05420,3687.81,Approved
FRM05421,1845.16,Approved
FRM05422,795.69,Approved
FRM05423,1555.82,Approved
FRM05424,12591.32,Rejected
FRM05425,17226.06,Approved
FRM05426,5068.61,Pending
FRM05427,8656.36,Approved
FRM05428,2601.7,Rejected
FRM05429,4827.48,Approved
FRM05430,14983.19,Rejected
FRM05431,706.78,Rejected
FRM05432,3277.23,Pending
FRM05433,336.46,Approved
FRM05434,3748.07,Pending
FRM05435,15270.65,Approved
FRM05436,6888.22,Pending
FRM05437,15682.33,Rejected
FRM05438,7972.85,Approved
FRM05439,13100.93,Pending
FRM05440,13829.78,Pending
FRM05441,4854.32,Pending
FRM05442,2895.62,Pending
FRM05443,7924.33,Approved
FRM05444,251.31,Pending
FRM05445,17288.02,Approved
FRM05446,2357.51,Rejected
FRM05447,5369.3,Rejected
FRM05448,11057.33,Approved
FRM05449,1049.23,Rejected
FRM05450,1108.14,Pending
FRM05451,14529.32,Rejected
FRM05452,10859.37,Pending
FRM05453,3161.37,Pending
FRM05454,15016.96,Rejected
FRM05455,19871.69,Approved
FRM05456,14619.98,Rejected
FRM05457,10909.52,Approved
FRM05458,14613.19,Approved
FRM05459,15084.62,Rejected
FRM05460,9058.86,Rejected
FRM05461,4840.39,Rejected
FRM05462,10239.75,Approved
FRM05463,768.31,Pending
FRM05464,18825.24,Pending
FRM05465,14717.29,Pending
FRM05466,13490.44,Approved
FRM05467,18239.92,Approved
FRM05468,11160.17,Approved
FRM05469,2543.92,Pending
FRM05470,11041.63,Pending
FRM05471,18486.33,Rejected
FRM05472,3597.71,Pending
FRM05473,7877.03,Approved
FRM05474,672.73,Rejected
FRM05475,435.67,Rejected
FRM05476,17167.44,Rejected
FRM05477,13622.97,Pending
FRM05478,8164.97,Approved
FRM05479,14409.96,Rejected
FRM05480,631.14,Rejected
FRM05481,11704.11,Approved
FRM05482,8989.2,Approved
FRM05483,2988.45,Pending
FRM05484,17384.54,Approved
FRM05485,11717.88,Rejected
FRM05486,13762.21,Pending
FRM05487,19025.43,Pending
FRM05488,11439.96,Approved
FRM05489,787.63,Approved
FRM05490,17567.8,Approved
FRM05491,14405.97,Rejected
FRM05492,8694.15,Rejected
FRM05493,14420.41,Pending
FRM05494,6819.34,Pending
FRM05495,6914.36,Approved
FRM05496,13016.0,Approved
FRM05497,10789.74,Rejected
FRM05498,11845.33,Approved
FRM05499,12264.09,Rejected
FRM05500,14478.95,Pending
FRM05501,10357.4,Pending
FRM05502,7129.28,Pending
FRM05503,15303.11,Rejected
FRM05504,8262.24,Approved
FRM05505,2390.23,Approved
FRM05506,19092.66,Approved
FRM05507,6739.99,Pending
FRM05508,19005.16,Rejected
FRM05509,18899.57,Rejected
FRM05510,4506.06,Rejected
FRM05511,9044.76,Approved
FRM05512,19848.13,Pending
FRM05513,444.73,Rejected
FRM05514,8171.61,Approved
FRM05515,5002.11,Approved
FRM05516,9947.36,Approved
FRM05517,1061.67,Approved
FRM05518,624.08,Rejected
FRM05519,14157.9,Rejected
FRM05520,7934.28,Pending
FRM05521,11111.06,Approved
FRM05522,5464.53,Pending
FRM05523,7315.16,Pending
FRM05524,1216.21,Rejected
FRM05525,2365.99,Pending
FRM05526,4746.95,Rejected
FRM05527,14753.02,Approved
FRM05528,14704.5,Pending
FRM05529,6319.29,Pending
FRM05530,882.56,Pending
FRM05531,6820.5,Pending
FRM05532,15255.23,Rejected
FRM05533,18203.34,Pending
FRM05534,6032.24,Pending
FRM05535,8112.3,Approved
FRM05536,14031.97,Approved
FRM05537,1008.78,Pending
FRM05538,8152.75,Approved
FRM05539,625.06,Rejected
FRM05540,9288.56,Pending
FRM05541,13534.16,Rejected
FRM05542,17454.66,Rejected
FRM05543,6965.51,Pending
FRM05544,16914.16,Approved
FRM05545,4282.29,Pending
FRM05546,9988.64,Rejected
FRM05547,13100.32,Pending
FRM05548,17947.79,Approved
FRM05549,401.15,Approved
FRM05550,19814.17,Pending
FRM05551,19107.3,Pending
FRM05552,923.17,Pending
FRM05553,3079.96,Rejected
FRM05554,7699.58,Approved
FRM05555,7094.06,Rejected
FRM05556,7175.53,Rejected
FRM05557,8859.58,Pending
FRM05558,6349.83,Approved
FRM05559,16098.3,Approved
FRM05560,12239.19,Approved
FRM05561,3951.75,Pending
FRM05562,17691.98,Approved
FRM05563,7597.2,Rejected
FRM05564,401.8,Rejected
FRM05565,1321.41,Pending
FRM05566,7505.34,Pending
FRM05567,7549.7,Approved
FRM05568,12734.55,Pending
FRM05569,2518.92,Pending
FRM05570,308.63,Approved
FRM05571,3580.75,Rejected
FRM05572,3073.77,Pending
FRM05573,7330.51,Pending
FRM05574,9054.54,Rejected
FRM05575,12039.03,Pending
FRM05576,5959.24,Rejected
FRM05577,8450.44,Rejected
FRM05578,14539.13,Pending
FRM05579,6790.72,Rejected
FRM05580,19823.22,Pending
FRM05581,5887.76,Rejected
FRM05582,3908.86,Pending
FRM05583,11941.88,Pending
FRM05584,8129.01,Approved
FRM05585,19807.15,Approved
FRM05586,10200.28,Pending
FRM05587,4651.97,Rejected
FRM05588,9966.72,Rejected
FRM05589,18194.42,Approved
FRM05590,6049.89,Approved
FRM05591,12662.97,Approved
FRM05592,16189.4,Approved
FRM05593,5708.08,Approved
FRM05594,7056.92,Pending
FRM05595,6481.53,Rejected
FRM05596,4441.55,Pending
FRM05597,8079.1,Approved
FRM05598,16449.87,Approved
FRM05599,9438.45,Pending
FRM05600,6855.95,Pending
FRM05601,18164.78,Rejected
FRM05602,5902.45,Pending
FRM05603,14844.42,Approved
FRM05604,7680.13,Approved
FRM05605,6389.25,Approved
FRM05606,15832.42,Rejected
FRM05607,967.18,Approved
FRM05608,15968.51,Pending
FRM05609,14996.82,Pending
FRM05610,6194.23,Rejected
FRM05611,6458.57,Approved
FRM05612,10554.35,Pending
FRM05613,16388.92,Rejected
FRM05614,9922.49,Approved
FRM05615,15914.57,Approved
FRM05616,11518.28,Rejected
FRM05617,8563.92,Pending
FRM05618,14833.02,Rejected
FRM05619,13267.02,Approved
FRM05620,9949.48,Approved
FRM05621,10247.16,Pending
FRM05622,363.44,Pending
FRM05623,14085.42,Approved
FRM05624,4843.55,Rejected
FRM05625,13717.35,Approved
FRM05626,4668.61,Approved
FRM05627,16986.33,Pending
FRM05628,291.34,Approved
FRM05629,17353.74,Pending
FRM05630,4715.28,Rejected
FRM05631,10256.62,Approved
FRM05632,2527.74,Pending
FRM05633,15871.15,Approved
FRM05634,8053.69,Pending
FRM05635,16048.06,Approved
FRM05636,12343.09,Pending
FRM05637,17489.71,Approved
FRM05638,18001.31,Approved
FRM05639,3457.22,Rejected
FRM05640,3488.44,Rejected
FRM05641,14832.69,Pending
FRM05642,277.77,Approved
FRM05643,14479.64,Pending
FRM05644,14159.4,Rejected
FRM05645,7772.24,Approved
FRM05646,7693.5,Pending
FRM05647,1935.12,Approved
FRM05648,13992.91,Rejected
FRM05649,1422.07,Approved
FRM05650,8232.92,Rejected
FRM05651,5357.52,Approved
FRM05652,12953.62,Pending
FRM05653,9130.35,Approved
FRM05654,3822.94,Approved
FRM05655,7904.33,Pending
FRM05656,9430.0,Pending
FRM05657,4187.24,Pending
FRM05658,10769.85,Pending
FRM05659,15300.7,Pending
FRM05660,3007.79,Approved
FRM05661,4501.94,Rejected
FRM05662,18437.84,Approved
FRM05663,14674.19,Approved
FRM05664,15691.73,Pending
FRM05665,14884.54,Pending
FRM05666,19623.3,Rejected
FRM05667,17667.18,Approved
FRM05668,2612.66,Pending
FRM05669,4096.3,Approved
FRM05670,14786.5,Pending
FRM05671,8400.56,Approved
FRM05672,12488.77,Rejected
FRM05673,10678.02,Pending
FRM05674,9407.97,Rejected
FRM05675,16815.7,Pending
FRM05676,9934.07,Pending
FRM05677,13687.46,Approved
FRM05678,19962.18,Rejected
FRM05679,9202.27,Rejected
FRM05680,3225.14,Pending
FRM05681,7053.59,Approved
FRM05682,7850.08,Pending
FRM05683,13326.28,Rejected
FRM05684,12158.32,Rejected
FRM05685,14838.27,Pending
FRM05686,19368.63,Rejected
FRM05687,17498.74,Approved
FRM05688,14774.03,Rejected
FRM05689,6058.54,Pending
FRM05690,11404.66,Rejected
FRM05691,12260.29,Rejected
FRM05692,15780.84,Pending
FRM05693,6963.59,Rejected
FRM05694,18520.73,Rejected
FRM05695,5649.85,Rejected
FRM05696,16897.31,Approved
FRM05697,15543.28,Approved
FRM05698,778.0,Approved
FRM05699,12140.2,Approved
FRM05700,2042.07,Rejected
FRM05701,5640.97,Rejected
FRM05702,618.52,Rejected
FRM05703,384.15,Rejected
FRM05704,13968.68,Pending
FRM05705,7256.52,Pending
FRM05706,3073.08,Rejected
FRM05707,10277.26,Approved
FRM05708,19553.12,Pending
FRM05709,13372.41,Rejected
FRM05710,3973.8,Approved
FRM05711,10008.72,Pending
FRM05712,18592.96,Approved
FRM05713,1316.06,Pending
FRM05714,13508.9,Rejected
FRM05715,5909.62,Rejected
FRM05716,16755.5,Rejected
FRM05717,8939.06,Approved
FRM05718,7358.57,Pending
FRM05719,5338.27,Pending
FRM05720,912.43,Rejected
FRM05721,6901.85,Approved
FRM05722,14356.33,Approved
FRM05723,8940.19,Pending
FRM05724,18361.82,Pending
FRM05725,17573.78,Pending
FRM05726,8848.23,Pending
FRM05727,12750.0,Approved
FRM05728,10554.85,Rejected
FRM05729,11789.14,Pending
FRM05730,17294.8,Pending
FRM05731,7233.73,Approved
FRM05732,6392.65,Approved
FRM05733,17812.78,Approved
FRM05734,16508.45,Pending
FRM05735,1621.83,Approved
FRM05736,11082.62,Pending
FRM05737,16058.64,Rejected
FRM05738,19864.92,Pending
FRM05739,2699.52,Approved
FRM05740,3212.89,Pending
FRM05741,16315.87,Approved
FRM05742,16838.56,Pending
FRM05743,19890.22,Rejected
FRM05744,5215.43,Pending
FRM05745,11992.87,Rejected
FRM05746,18524.97,Pending
FRM05747,19254.99,Rejected
FRM05748,1954.68,Approved
FRM05749,14254.36,Rejected
FRM05750,15238.69,Rejected
FRM05751,5593.13,Approved
FRM05752,18033.12,Approved
FRM05753,2564.16,Rejected
FRM05754,12871.69,Pending
FRM05755,7686.68,Approved
FRM05756,6924.28,Rejected
FRM05757,2009.88,Approved
FRM05758,17096.34,Approved
FRM05759,11975.54,Pending
FRM05760,17464.31,Rejected
FRM05761,1226.65,Pending
FRM05762,13366.95,Rejected
FRM05763,15593.54,Pending
FRM05764,15541.78,Rejected
FRM05765,7350.54,Approved
FRM05766,15103.54,Rejected
FRM05767,1587.08,Pending
FRM05768,13668.02,Approved
FRM05769,626.0,Pending
FRM05770,14982.17,Approved
FRM05771,18493.81,Approved
FRM05772,10623.31,Rejected
FRM05773,13340.23,Approved
FRM05774,11581.77,Approved
FRM05775,19041.21,Pending
FRM05776,17773.52,Rejected
FRM05777,3171.51,Approved
FRM05778,8984.21,Rejected
FRM05779,1110.15,Pending
FRM05780,15547.52,Pending
FRM05781,13895.44,Pending
FRM05782,5186.6,Approved
FRM05783,509.58,Rejected
FRM05784,9168.69,Approved
FRM05785,9193.49,Approved
FRM05786,10318.24,Approved
FRM05787,18002.29,Rejected
FRM05788,13808.47,Approved
FRM05789,13515.67,Rejected
FRM05790,15277.2,Pending
FRM05791,4283.89,Rejected
FRM05792,17016.59,Rejected
FRM05793,6564.83,Pending
FRM05794,6798.06,Approved
FRM05795,15678.06,Pending
