market_id,region,crop,price_usd_ton
MKT054,Niger,Tomato,412.83
MKT081,Niger,Yam,398.12
MKT023,Kaduna,Millet,146.83
MKT007,Oyo,Sorghum,667.1
MKT048,Enugu,Millet,617.58
MKT089,Plateau,Sorghum,309.34
MKT050,Kaduna,Yam,502.2
MKT085,Bauchi,Sorghum,836.85
MKT027,Ogun,Soybean,624.98
MKT032,Niger,Sorghum,355.3
MKT042,Enugu,Soybean,742.14
MKT064,Kaduna,Soybean,694.33
MKT009,Kano,Cassava,555.12
MKT067,Kaduna,Cassava,728.34
MKT010,Benue,Millet,849.81
MKT038,Ogun,Rice,735.99
MKT022,Kaduna,Millet,620.15
MKT093,Kano,Millet,772.59
MKT090,Enugu,Yam,834.63
MKT091,Kano,Millet,656.27
MKT058,Nasarawa,Yam,777.4
MKT040,Plateau,Soybean,861.39
MKT005,Benue,Millet,716.78
MKT062,Oyo,Maize,135.61
MKT072,Niger,Soybean,660.87
MKT044,Enugu,Sorghum,496.66
MKT097,Oyo,Sorghum,396.81
MKT046,Plateau,Millet,296.52
MKT026,Niger,Millet,482.81
MKT012,Ogun,Maize,700.78
MKT028,Kano,Maize,536.07
MKT001,Enugu,Cassava,629.9
MKT024,Ogun,Sorghum,592.94
MKT011,Benue,Millet,291.59
MKT009,Oyo,Soybean,491.46
MKT022,Nasarawa,Sorghum,578.89
MKT077,Enugu,Cassava,289.53
MKT045,Kaduna,Sorghum,425.56
MKT010,Oyo,Rice,589.03
MKT088,Oyo,Cassava,697.67
MKT061,Benue,Cassava,166.29
MKT082,Nasarawa,Cassava,845.1
MKT008,Oyo,Rice,289.6
MKT087,Plateau,Yam,204.63
MKT059,Oyo,Tomato,664.25
MKT076,Ogun,Cassava,387.32
MKT096,Kano,Cassava,418.09
MKT071,Benue,Maize,305.87
MKT056,Bauchi,Tomato,728.43
MKT086,Kano,Millet,201.85
MKT087,Niger,Yam,502.84
MKT097,Ogun,Sorghum,343.99
MKT069,Oyo,Sorghum,270.01
MKT027,Kano,Millet,672.57
MKT053,Ogun,Millet,849.06
MKT041,Bauchi,Yam,808.44
MKT036,Kaduna,Rice,458.75
MKT031,Niger,Yam,799.09
MKT082,Niger,Tomato,763.22
MKT008,Ogun,Yam,891.04
MKT004,Ogun,Cassava,710.4
MKT046,Benue,Yam,139.99
MKT030,Ogun,Rice,490.77
MKT046,Kano,Tomato,719.28
MKT096,Kaduna,Yam,679.71
MKT058,Kano,Millet,668.21
MKT032,Bauchi,Soybean,742.81
MKT065,Kaduna,Yam,767.07
MKT077,Kaduna,Maize,775.59
MKT054,Ogun,Cassava,382.9
MKT070,Plateau,Rice,852.92
MKT048,Kano,Soybean,620.3
MKT036,Ogun,Maize,801.52
MKT053,Kano,Soybean,662.58
MKT017,Enugu,Rice,253.57
MKT027,Kaduna,Rice,874.69
MKT100,Oyo,Cassava,378.85
MKT026,Oyo,Soybean,428.89
MKT083,Enugu,Millet,757.07
MKT064,Oyo,Cassava,537.64
MKT084,Bauchi,Soybean,521.12
MKT057,Benue,Tomato,769.8
MKT005,Benue,Maize,415.1
MKT095,Kano,Cassava,370.14
MKT030,Niger,Sorghum,320.91
MKT060,Plateau,Maize,217.24
MKT039,Ogun,Rice,388.23
MKT009,Kaduna,Millet,213.76
MKT091,Ogun,Rice,415.01
MKT034,Ogun,Cassava,691.18
MKT034,Nasarawa,Millet,653.3
MKT030,Ogun,Cassava,556.53
MKT078,Ogun,Cassava,477.27
MKT045,Benue,Sorghum,655.51
MKT075,Niger,Yam,788.53
MKT099,Plateau,Cassava,153.49
MKT036,Enugu,Yam,521.04
MKT083,Kano,Maize,666.19
MKT100,Niger,Millet,165.04
MKT034,Oyo,Rice,789.37
MKT018,Plateau,Sorghum,354.44
MKT027,Enugu,Millet,309.84
MKT001,Oyo,Yam,717.79
MKT093,Niger,Sorghum,313.39
MKT002,Kano,Maize,811.91
MKT042,Oyo,Sorghum,140.46
MKT011,Benue,Maize,188.15
MKT087,Enugu,Tomato,831.43
MKT016,Oyo,Rice,395.51
MKT004,Kano,Soybean,163.14
MKT083,Enugu,Maize,262.46
MKT062,Plateau,Soybean,718.67
MKT015,Enugu,Cassava,874.86
MKT091,Kano,Tomato,134.52
MKT080,Ogun,Millet,759.69
MKT034,Enugu,Sorghum,428.47
MKT021,Nasarawa,Sorghum,254.04
MKT004,Niger,Tomato,629.75
MKT093,Ogun,Millet,242.26
MKT001,Niger,Tomato,379.44
MKT093,Nasarawa,Tomato,484.81
MKT066,Enugu,Sorghum,249.03
MKT097,Enugu,Rice,153.68
MKT047,Nasarawa,Yam,620.65
MKT068,Oyo,Cassava,245.45
MKT075,Niger,Sorghum,517.61
MKT040,Enugu,Yam,515.68
MKT049,Nasarawa,Cassava,471.89
MKT049,Ogun,Millet,852.88
MKT047,Kaduna,Yam,138.18
MKT025,Plateau,Yam,134.94
MKT089,Oyo,Sorghum,270.2
MKT044,Nasarawa,Cassava,770.43
MKT096,Kaduna,Rice,732.39
MKT011,Nasarawa,Soybean,564.05
MKT065,Niger,Soybean,393.09
MKT088,Oyo,Yam,439.41
MKT076,Nasarawa,Millet,178.39
MKT017,Bauchi,Maize,473.91
MKT039,Benue,Soybean,786.26
MKT051,Nasarawa,Maize,748.27
MKT088,Plateau,Maize,208.62
MKT039,Nasarawa,Soybean,134.16
MKT057,Nasarawa,Yam,777.19
MKT020,Oyo,Rice,539.64
MKT021,Kano,Rice,406.83
MKT094,Enugu,Millet,203.8
MKT078,Kaduna,Yam,121.39
MKT024,Oyo,Maize,196.12
MKT017,Kaduna,Tomato,649.23
MKT091,Oyo,Tomato,618.57
MKT073,Benue,Rice,544.98
MKT069,Oyo,Yam,425.37
MKT099,Benue,Sorghum,617.26
MKT028,Nasarawa,Rice,580.1
MKT069,Benue,Yam,502.47
MKT012,Enugu,Yam,271.47
MKT067,Niger,Tomato,243.9
MKT066,Bauchi,Yam,444.88
MKT041,Ogun,Cassava,699.98
MKT002,Ogun,Cassava,546.68
MKT023,Kano,Rice,709.51
MKT001,Niger,Maize,410.12
MKT088,Benue,Millet,745.14
MKT073,Bauchi,Sorghum,703.62
MKT092,Benue,Maize,539.79
MKT016,Kaduna,Rice,797.43
MKT074,Ogun,Maize,634.71
MKT046,Nasarawa,Millet,767.99
MKT035,Enugu,Maize,867.0
MKT039,Ogun,Tomato,332.43
MKT036,Kaduna,Sorghum,176.56
MKT058,Oyo,Tomato,480.6
MKT004,Ogun,Cassava,850.24
MKT067,Kaduna,Cassava,155.39
MKT006,Kaduna,Soybean,447.94
MKT100,Plateau,Rice,534.6
MKT016,Plateau,Rice,487.34
MKT028,Ogun,Yam,305.64
MKT002,Nasarawa,Cassava,391.01
MKT078,Nasarawa,Soybean,633.43
MKT031,Plateau,Yam,347.27
MKT049,Niger,Cassava,698.05
MKT083,Bauchi,Tomato,372.46
MKT022,Plateau,Cassava,558.75
MKT076,Oyo,Sorghum,237.76
MKT090,Benue,Yam,439.99
MKT052,Ogun,Sorghum,386.22
MKT048,Ogun,Cassava,425.03
MKT028,Kano,Maize,628.31
MKT088,Ogun,Rice,643.54
MKT035,Plateau,Soybean,423.87
MKT047,Niger,Yam,700.47
MKT071,Nasarawa,Soybean,834.38
MKT060,Kano,Yam,653.85
MKT044,Kaduna,Millet,344.61
MKT083,Plateau,Yam,151.37
MKT098,Oyo,Maize,370.98
MKT070,Enugu,Maize,830.95
MKT081,Ogun,Sorghum,298.26
MKT026,Benue,Maize,795.83
MKT097,Enugu,Soybean,870.13
MKT032,Enugu,Yam,348.0
MKT093,Nasarawa,Yam,261.4
MKT048,Bauchi,Yam,476.29
MKT050,Bauchi,Rice,596.55
MKT043,Nasarawa,Yam,796.73
MKT077,Oyo,Cassava,486.2
MKT081,Bauchi,Tomato,693.34
MKT030,Oyo,Sorghum,832.91
MKT088,Niger,Cassava,860.59
MKT067,Kano,Rice,206.87
MKT041,Ogun,Soybean,440.81
MKT089,Nasarawa,Rice,474.06
MKT001,Oyo,Tomato,752.03
MKT073,Enugu,Cassava,273.47
MKT084,Bauchi,Yam,780.58
MKT032,Bauchi,Tomato,658.49
MKT027,Kaduna,Sorghum,808.75
MKT060,Benue,Sorghum,362.0
MKT091,Kaduna,Sorghum,145.67
MKT087,Enugu,Maize,129.87
MKT010,Kaduna,Soybean,870.22
MKT002,Kaduna,Soybean,236.02
MKT082,Kaduna,Cassava,238.29
MKT006,Enugu,Sorghum,835.97
MKT015,Benue,Tomato,193.46
MKT056,Nasarawa,Sorghum,194.13
MKT084,Nasarawa,Maize,806.02
MKT068,Plateau,Soybean,276.64
MKT073,Oyo,Yam,227.01
MKT008,Kano,Tomato,601.99
MKT029,Kano,Sorghum,683.5
MKT098,Plateau,Millet,865.63
MKT035,Plateau,Yam,244.62
MKT052,Kano,Yam,463.72
MKT022,Oyo,Sorghum,427.19
MKT042,Kaduna,Sorghum,444.32
MKT093,Benue,Tomato,172.28
MKT018,Plateau,Soybean,196.12
MKT044,Plateau,Tomato,245.87
MKT041,Enugu,Yam,355.19
MKT034,Enugu,Rice,313.52
MKT080,Bauchi,Tomato,130.7
MKT076,Nasarawa,Sorghum,518.1
MKT084,Bauchi,Sorghum,857.88
MKT063,Oyo,Cassava,123.83
MKT072,Ogun,Maize,403.76
MKT055,Ogun,Yam,484.19
MKT072,Enugu,Soybean,806.05
MKT086,Niger,Sorghum,894.68
MKT005,Ogun,Yam,365.24
MKT056,Niger,Sorghum,158.37
MKT043,Kano,Sorghum,227.01
MKT071,Ogun,Cassava,844.05
MKT099,Ogun,Yam,472.57
MKT039,Niger,Maize,528.0
MKT100,Nasarawa,Tomato,396.58
MKT063,Oyo,Yam,192.81
MKT063,Ogun,Yam,395.83
MKT002,Benue,Cassava,647.6
MKT062,Kaduna,Yam,851.97
MKT003,Nasarawa,Sorghum,587.54
MKT042,Kano,Sorghum,432.85
MKT023,Kano,Sorghum,353.53
MKT060,Bauchi,Soybean,807.57
MKT097,Kaduna,Yam,642.54
MKT057,Nasarawa,Cassava,339.08
MKT059,Kaduna,Sorghum,593.55
MKT007,Oyo,Yam,254.41
MKT100,Niger,Soybean,376.0
MKT097,Oyo,Sorghum,452.81
MKT016,Bauchi,Millet,740.09
MKT068,Plateau,Rice,120.24
MKT088,Benue,Cassava,186.4
MKT068,Nasarawa,Cassava,820.73
MKT053,Benue,Cassava,619.26
MKT040,Benue,Millet,427.12
MKT042,Oyo,Millet,220.62
MKT023,Oyo,Rice,320.0
MKT095,Bauchi,Sorghum,710.51
MKT090,Benue,Millet,877.37
MKT063,Oyo,Soybean,435.03
MKT037,Nasarawa,Yam,283.47
MKT041,Plateau,Tomato,679.08
MKT062,Bauchi,Soybean,185.63
MKT011,Niger,Soybean,507.14
MKT020,Niger,Tomato,787.79
MKT072,Bauchi,Millet,822.89
MKT065,Kano,Maize,280.33
MKT020,Nasarawa,Cassava,582.53
MKT073,Benue,Cassava,888.59
MKT029,Kano,Cassava,692.03
MKT026,Nasarawa,Tomato,261.35
MKT087,Niger,Maize,651.64
MKT049,Niger,Millet,185.96
MKT046,Kaduna,Sorghum,178.17
MKT005,Niger,Maize,160.38
MKT036,Kaduna,Soybean,481.37
MKT011,Kaduna,Soybean,398.0
MKT087,Bauchi,Sorghum,152.3
MKT100,Benue,Maize,658.98
MKT077,Benue,Soybean,668.41
MKT085,Benue,Yam,623.18
MKT030,Oyo,Sorghum,739.23
MKT056,Niger,Rice,349.92
MKT069,Ogun,Sorghum,594.27
MKT054,Oyo,Soybean,173.89
MKT073,Plateau,Soybean,232.88
MKT026,Benue,Maize,550.07
MKT082,Niger,Sorghum,864.0
MKT049,Kaduna,Soybean,690.62
MKT070,Nasarawa,Sorghum,857.45
MKT081,Niger,Maize,712.21
MKT009,Niger,Rice,644.14
MKT041,Nasarawa,Maize,775.33
MKT030,Nasarawa,Tomato,205.32
MKT040,Oyo,Cassava,885.18
MKT022,Kano,Maize,352.88
MKT049,Plateau,Sorghum,123.3
MKT088,Niger,Cassava,770.17
MKT032,Nasarawa,Cassava,395.03
MKT060,Niger,Tomato,841.25
MKT060,Nasarawa,Cassava,515.62
MKT006,Benue,Rice,570.2
MKT016,Plateau,Rice,363.32
MKT100,Kaduna,Maize,396.14
MKT068,Enugu,Maize,379.9
MKT028,Kaduna,Millet,741.47
MKT078,Bauchi,Sorghum,270.13
MKT094,Oyo,Soybean,755.64
MKT064,Kano,Cassava,353.2
MKT006,Benue,Cassava,136.41
MKT054,Plateau,Sorghum,204.5
MKT074,Nasarawa,Millet,454.0
MKT006,Enugu,Yam,225.55
MKT088,Bauchi,Cassava,665.37
MKT011,Benue,Soybean,843.46
MKT012,Enugu,Sorghum,330.41
MKT100,Niger,Cassava,186.19
MKT039,Nasarawa,Yam,419.46
MKT059,Plateau,Millet,324.59
MKT023,Plateau,Yam,479.26
MKT098,Nasarawa,Maize,622.17
MKT018,Niger,Soybean,321.24
MKT016,Bauchi,Maize,388.3
MKT081,Niger,Cassava,214.69
MKT090,Ogun,Maize,599.55
MKT057,Bauchi,Millet,725.06
MKT061,Enugu,Soybean,614.0
MKT016,Plateau,Rice,808.46
MKT062,Plateau,Millet,140.19
MKT043,Niger,Millet,730.88
MKT029,Kaduna,Yam,829.85
MKT060,Bauchi,Maize,519.35
MKT074,Oyo,Millet,885.48
MKT033,Niger,Soybean,258.74
MKT053,Niger,Maize,857.28
MKT036,Nasarawa,Rice,828.98
MKT095,Enugu,Cassava,721.86
MKT094,Nasarawa,Millet,466.07
MKT007,Enugu,Tomato,536.32
MKT018,Kano,Cassava,782.78
MKT099,Kano,Maize,620.18
MKT035,Nasarawa,Millet,245.34
MKT074,Kano,Soybean,558.28
MKT054,Ogun,Sorghum,368.11
MKT092,Benue,Soybean,231.07
MKT022,Oyo,Cassava,305.53
MKT085,Plateau,Maize,841.93
MKT044,Kano,Soybean,194.43
MKT008,Oyo,Yam,404.66
MKT048,Nasarawa,Sorghum,487.16
MKT016,Kaduna,Yam,471.08
MKT005,Ogun,Millet,213.13
MKT054,Oyo,Yam,692.73
MKT060,Benue,Maize,356.88
MKT035,Ogun,Soybean,395.72
MKT033,Enugu,Rice,303.46
MKT078,Kano,Rice,610.73
MKT061,Kano,Rice,122.64
MKT090,Niger,Maize,861.78
MKT095,Plateau,Sorghum,896.59
MKT066,Bauchi,Tomato,815.25
MKT048,Bauchi,Yam,205.15
MKT042,Enugu,Sorghum,463.37
MKT043,Bauchi,Cassava,594.45
MKT051,Niger,Millet,447.74
MKT076,Oyo,Maize,705.03
MKT009,Niger,Soybean,602.09
MKT079,Nasarawa,Rice,717.54
MKT008,Enugu,Sorghum,712.06
MKT079,Oyo,Soybean,268.56
MKT019,Plateau,Cassava,670.48
MKT009,Ogun,Cassava,154.63
MKT058,Benue,Tomato,602.62
MKT086,Oyo,Rice,275.56
MKT013,Plateau,Rice,786.85
MKT028,Enugu,Cassava,760.55
MKT041,Enugu,Tomato,597.14
MKT005,Oyo,Soybean,594.62
MKT078,Ogun,Tomato,879.91
MKT025,Nasarawa,Soybean,635.11
MKT088,Enugu,Maize,889.0
MKT035,Bauchi,Yam,710.82
MKT089,Kaduna,Yam,203.1
MKT088,Plateau,Cassava,772.98
MKT047,Enugu,Rice,566.51
MKT016,Oyo,Maize,484.8
MKT063,Enugu,Sorghum,326.82
MKT089,Enugu,Millet,475.19
MKT010,Oyo,Soybean,412.15
MKT003,Kaduna,Tomato,208.95
MKT018,Niger,Sorghum,773.42
MKT050,Nasarawa,Rice,317.07
MKT046,Ogun,Yam,889.87
MKT077,Bauchi,Soybean,807.88
MKT069,Plateau,Sorghum,219.57
MKT082,Niger,Yam,646.03
MKT018,Benue,Maize,503.61
MKT045,Bauchi,Millet,439.89
MKT024,Plateau,Millet,680.11
MKT036,Kano,Rice,838.58
MKT079,Benue,Soybean,686.76
MKT015,Niger,Soybean,129.5
MKT055,Kaduna,Tomato,824.56
MKT044,Bauchi,Cassava,268.43
MKT053,Nasarawa,Cassava,590.14
MKT096,Enugu,Soybean,518.41
MKT023,Bauchi,Sorghum,889.28
MKT036,Oyo,Maize,655.48
MKT066,Nasarawa,Sorghum,131.65
MKT076,Niger,Maize,449.82
MKT039,Oyo,Sorghum,723.89
MKT050,Plateau,Yam,844.18
MKT037,Bauchi,Cassava,547.4
MKT035,Kaduna,Yam,528.59
MKT026,Plateau,Sorghum,230.82
MKT089,Bauchi,Rice,721.71
MKT007,Niger,Millet,831.98
MKT064,Kaduna,Rice,415.63
MKT078,Benue,Millet,457.14
MKT013,Enugu,Sorghum,766.54
MKT013,Kaduna,Millet,628.67
MKT014,Enugu,Tomato,536.15
MKT018,Ogun,Tomato,569.58
MKT067,Kano,Tomato,300.52
MKT010,Bauchi,Maize,300.26
MKT096,Ogun,Tomato,376.68
MKT031,Enugu,Millet,220.94
MKT028,Bauchi,Soybean,198.02
MKT083,Benue,Yam,404.9
MKT082,Bauchi,Soybean,558.56
MKT020,Enugu,Soybean,120.04
MKT079,Oyo,Sorghum,376.0
MKT029,Kano,Maize,365.09
MKT098,Oyo,Millet,472.46
MKT063,Bauchi,Soybean,873.22
MKT044,Ogun,Sorghum,587.03
MKT050,Nasarawa,Tomato,851.45
MKT043,Benue,Cassava,793.64
MKT091,Kaduna,Cassava,334.11
MKT100,Bauchi,Millet,635.89
MKT088,Enugu,Yam,820.07
MKT073,Kano,Cassava,682.63
MKT038,Kano,Sorghum,564.51
MKT057,Kaduna,Rice,839.46
MKT039,Bauchi,Yam,269.94
MKT029,Niger,Tomato,193.48
MKT029,Bauchi,Rice,887.82
MKT010,Kaduna,Cassava,728.16
MKT028,Niger,Soybean,635.13
MKT021,Bauchi,Yam,553.26
MKT052,Benue,Tomato,837.58
MKT069,Benue,Tomato,827.29
MKT051,Enugu,Maize,484.22
MKT095,Nasarawa,Maize,341.58
MKT064,Oyo,Sorghum,589.95
MKT017,Bauchi,Millet,357.93
MKT008,Enugu,Millet,817.85
MKT093,Nasarawa,Rice,670.22
MKT049,Kano,Sorghum,764.84
MKT022,Niger,Soybean,199.56
MKT008,Nasarawa,Maize,745.39
MKT085,Ogun,Sorghum,126.47
MKT041,Ogun,Maize,471.49
MKT081,Niger,Sorghum,299.97
MKT001,Ogun,Sorghum,478.38
MKT053,Kano,Millet,192.2
MKT008,Nasarawa,Tomato,157.97
MKT002,Bauchi,Soybean,819.7
MKT023,Kaduna,Soybean,688.55
MKT054,Kano,Maize,772.69
MKT096,Kaduna,Soybean,864.55
MKT004,Benue,Cassava,514.58
MKT034,Benue,Maize,221.23
MKT091,Enugu,Sorghum,405.75
MKT065,Benue,Yam,465.26
MKT041,Ogun,Tomato,644.35
MKT087,Niger,Rice,205.53
MKT015,Kaduna,Sorghum,708.8
MKT064,Plateau,Yam,300.5
MKT012,Kaduna,Millet,836.16
MKT012,Enugu,Yam,382.48
MKT100,Plateau,Tomato,393.08
MKT015,Bauchi,Rice,874.54
MKT082,Kaduna,Tomato,794.4
MKT020,Kano,Sorghum,344.34
MKT019,Niger,Tomato,331.67
MKT062,Niger,Maize,876.29
MKT085,Kaduna,Cassava,271.58
MKT053,Enugu,Cassava,214.0
MKT094,Ogun,Rice,353.16
MKT052,Kano,Rice,344.87
MKT021,Benue,Sorghum,167.87
MKT076,Ogun,Soybean,455.98
MKT014,Benue,Tomato,304.73
MKT037,Bauchi,Maize,677.76
MKT079,Bauchi,Rice,690.57
MKT032,Enugu,Rice,702.65
MKT072,Kaduna,Tomato,270.85
MKT026,Benue,Yam,195.27
MKT091,Bauchi,Millet,517.69
MKT096,Enugu,Yam,761.8
MKT044,Kano,Rice,619.53
MKT054,Plateau,Tomato,235.01
MKT066,Nasarawa,Maize,569.35
MKT086,Kaduna,Tomato,367.07
MKT063,Niger,Millet,479.46
MKT075,Kaduna,Millet,602.5
MKT042,Nasarawa,Rice,330.91
MKT044,Kaduna,Millet,709.97
MKT054,Kano,Sorghum,198.78
MKT051,Benue,Yam,132.25
MKT016,Benue,Sorghum,199.54
MKT048,Niger,Soybean,484.88
MKT023,Kano,Millet,348.46
MKT041,Kano,Tomato,435.33
MKT080,Bauchi,Rice,711.19
MKT003,Kano,Maize,488.2
MKT087,Kano,Rice,403.39
MKT099,Plateau,Rice,254.54
MKT072,Kano,Rice,657.56
MKT033,Bauchi,Rice,363.1
MKT023,Oyo,Rice,586.68
MKT018,Kaduna,Maize,123.43
MKT093,Nasarawa,Maize,177.13
MKT043,Kano,Maize,673.79
MKT050,Ogun,Soybean,477.59
MKT043,Oyo,Soybean,673.59
MKT060,Bauchi,Soybean,664.55
MKT006,Benue,Soybean,175.05
MKT065,Benue,Tomato,619.08
MKT074,Kano,Maize,380.56
MKT021,Benue,Soybean,562.15
MKT045,Kaduna,Tomato,211.37
MKT010,Kano,Maize,421.61
MKT033,Ogun,Cassava,882.08
MKT041,Nasarawa,Millet,759.59
MKT035,Niger,Rice,387.38
MKT054,Oyo,Cassava,352.99
MKT084,Plateau,Cassava,587.78
MKT080,Kano,Yam,245.39
MKT059,Niger,Soybean,421.92
MKT065,Bauchi,Cassava,725.82
MKT044,Ogun,Millet,382.33
MKT088,Enugu,Soybean,238.74
MKT012,Ogun,Millet,616.17
MKT016,Nasarawa,Rice,378.45
MKT065,Bauchi,Maize,769.91
MKT079,Nasarawa,Tomato,742.91
MKT068,Benue,Cassava,643.92
MKT092,Niger,Tomato,767.0
MKT091,Bauchi,Maize,228.38
MKT080,Kaduna,Soybean,178.32
MKT007,Benue,Rice,368.36
MKT042,Niger,Rice,133.69
MKT091,Plateau,Maize,853.93
MKT091,Plateau,Soybean,497.62
MKT099,Enugu,Maize,135.34
MKT066,Bauchi,Cassava,707.61
MKT004,Benue,Soybean,296.37
MKT066,Benue,Tomato,308.33
MKT014,Benue,Millet,616.21
MKT070,Enugu,Soybean,316.79
MKT051,Plateau,Millet,861.8
MKT080,Nasarawa,Maize,601.38
MKT095,Kano,Maize,269.89
MKT095,Niger,Cassava,290.13
MKT064,Benue,Tomato,756.19
MKT006,Bauchi,Rice,730.39
MKT057,Ogun,Sorghum,728.95
MKT040,Plateau,Maize,428.02
MKT054,Niger,Cassava,299.3
MKT068,Enugu,Cassava,279.46
MKT042,Enugu,Soybean,359.91
MKT016,Kano,Rice,652.68
MKT022,Kaduna,Rice,655.73
MKT066,Oyo,Maize,588.36
MKT100,Kaduna,Cassava,419.93
MKT074,Niger,Tomato,517.4
MKT091,Ogun,Rice,258.31
MKT078,Kaduna,Maize,321.92
MKT023,Niger,Cassava,492.48
MKT077,Niger,Tomato,241.72
MKT071,Bauchi,Millet,489.76
MKT037,Oyo,Soybean,685.13
MKT036,Kano,Sorghum,268.94
MKT005,Bauchi,Cassava,133.58
MKT069,Bauchi,Soybean,381.15
MKT065,Niger,Rice,358.12
MKT083,Kaduna,Tomato,313.87
MKT016,Oyo,Cassava,197.0
MKT072,Kano,Soybean,120.23
MKT009,Oyo,Yam,760.52
MKT065,Benue,Sorghum,308.52
MKT016,Benue,Maize,347.03
MKT063,Benue,Millet,794.96
MKT080,Nasarawa,Soybean,788.54
MKT028,Enugu,Millet,256.01
MKT007,Plateau,Millet,341.62
MKT011,Enugu,Sorghum,724.57
MKT045,Bauchi,Rice,221.16
MKT080,Enugu,Tomato,406.47
MKT040,Plateau,Rice,809.4
MKT098,Plateau,Millet,748.74
MKT097,Enugu,Yam,674.03
MKT019,Kaduna,Millet,736.21
MKT047,Oyo,Tomato,142.12
MKT022,Enugu,Rice,315.32
MKT020,Oyo,Sorghum,378.08
MKT003,Niger,Tomato,230.01
MKT021,Kaduna,Sorghum,269.6
MKT044,Nasarawa,Sorghum,474.88
MKT057,Nasarawa,Cassava,811.01
MKT021,Oyo,Maize,848.28
MKT076,Benue,Millet,435.41
MKT011,Niger,Tomato,319.76
MKT056,Plateau,Rice,836.07
MKT092,Enugu,Sorghum,303.77
MKT079,Bauchi,Yam,562.01
MKT098,Ogun,Sorghum,442.02
MKT019,Enugu,Cassava,427.7
MKT057,Oyo,Cassava,382.41
MKT081,Ogun,Soybean,266.41
MKT081,Plateau,Cassava,528.68
MKT063,Plateau,Millet,298.59
MKT076,Oyo,Soybean,451.2
MKT084,Kaduna,Yam,880.91
MKT071,Enugu,Soybean,425.66
MKT038,Kaduna,Cassava,286.32
MKT088,Oyo,Maize,898.54
MKT019,Oyo,Sorghum,676.31
MKT041,Benue,Cassava,125.93
MKT045,Oyo,Rice,225.97
MKT065,Plateau,Yam,848.88
MKT090,Benue,Millet,188.06
MKT052,Nasarawa,Cassava,571.98
MKT067,Kaduna,Rice,385.26
MKT033,Benue,Soybean,241.79
MKT034,Oyo,Maize,437.05
MKT023,Nasarawa,Yam,604.01
MKT046,Bauchi,Tomato,238.99
MKT091,Plateau,Maize,360.82
MKT045,Oyo,Maize,447.3
MKT049,Enugu,Cassava,596.88
MKT091,Plateau,Rice,878.04
MKT076,Benue,Yam,792.64
MKT016,Enugu,Maize,348.4
MKT043,Kano,Cassava,612.5
MKT001,Kano,Soybean,748.4
MKT059,Benue,Yam,615.3
MKT020,Kaduna,Tomato,883.28
MKT076,Niger,Soybean,482.14
MKT089,Niger,Maize,875.46
MKT079,Bauchi,Tomato,710.52
MKT083,Bauchi,Sorghum,671.9
MKT028,Oyo,Cassava,870.79
MKT041,Oyo,Sorghum,498.07
MKT061,Oyo,Sorghum,512.46
MKT067,Nasarawa,Millet,602.46
MKT086,Kaduna,Sorghum,618.64
MKT096,Kano,Soybean,539.62
MKT021,Benue,Sorghum,255.99
MKT034,Oyo,Rice,841.1
MKT037,Bauchi,Cassava,138.97
MKT009,Oyo,Millet,889.38
MKT036,Kano,Tomato,614.76
MKT032,Oyo,Sorghum,196.5
MKT083,Nasarawa,Millet,488.52
MKT061,Oyo,Sorghum,885.75
MKT055,Kaduna,Millet,250.79
MKT041,Kaduna,Tomato,758.09
MKT028,Enugu,Maize,405.67
MKT090,Bauchi,Yam,328.97
MKT067,Plateau,Rice,153.61
MKT033,Benue,Soybean,753.93
MKT002,Nasarawa,Cassava,250.95
MKT063,Niger,Rice,225.78
MKT029,Kano,Sorghum,523.78
MKT048,Bauchi,Tomato,426.48
MKT045,Benue,Sorghum,806.14
MKT006,Bauchi,Millet,746.4
MKT055,Niger,Tomato,457.4
MKT004,Kano,Tomato,340.8
MKT030,Bauchi,Sorghum,460.37
MKT099,Benue,Millet,365.53
MKT033,Bauchi,Rice,698.42
MKT076,Oyo,Sorghum,845.08
MKT048,Kaduna,Yam,778.5
MKT038,Ogun,Sorghum,584.46
MKT013,Kano,Rice,146.89
MKT074,Enugu,Maize,164.5
MKT083,Kano,Cassava,457.62
MKT076,Ogun,Yam,768.0
MKT040,Kaduna,Tomato,383.75
MKT059,Kano,Sorghum,183.16
MKT090,Niger,Yam,285.63
MKT001,Enugu,Maize,571.27
MKT030,Plateau,Cassava,472.97
MKT020,Kaduna,Maize,525.31
MKT088,Nasarawa,Soybean,708.94
MKT032,Enugu,Rice,710.84
MKT087,Benue,Tomato,386.22
MKT003,Ogun,Cassava,693.27
MKT057,Nasarawa,Rice,765.04
MKT097,Benue,Soybean,890.99
MKT024,Oyo,Sorghum,319.62
MKT013,Bauchi,Tomato,151.45
MKT034,Kaduna,Cassava,614.32
MKT056,Benue,Tomato,752.47
MKT033,Benue,Millet,397.17
MKT050,Ogun,Yam,594.21
MKT043,Kano,Sorghum,873.25
MKT042,Nasarawa,Rice,689.39
MKT073,Plateau,Rice,776.59
MKT059,Nasarawa,Soybean,140.89
MKT001,Kaduna,Tomato,881.47
MKT010,Kaduna,Rice,181.63
MKT016,Enugu,Rice,547.37
MKT008,Benue,Yam,546.88
MKT061,Kano,Soybean,275.75
MKT042,Niger,Cassava,219.75
MKT045,Ogun,Yam,743.21
MKT087,Kano,Soybean,259.89
