farm_id,insured,claim_usd
Farm_04957,True,6853.47
Farm_04958,True,13236.27
Farm_04959,True,10897.61
Farm_04960,False,6336.24
Farm_04961,False,10022.82
Farm_04962,True,2718.52
Farm_04963,False,3636.82
Farm_04964,True,5302.65
Farm_04965,True,9368.82
Farm_04966,True,5134.23
Farm_04967,True,1613.97
Farm_04968,False,471.67
Farm_04969,False,4771.23
Farm_04970,False,5209.54
Farm_04971,False,2213.86
Farm_04972,True,13244.56
Farm_04973,False,10036.95
Farm_04974,False,4955.32
Farm_04975,False,994.31
Farm_04976,True,1724.5
Farm_04977,False,11787.69
Farm_04978,False,4636.75
Farm_04979,False,12481.89
Farm_04980,True,2090.11
Farm_04981,True,7035.72
Farm_04982,False,10863.22
Farm_04983,False,13526.77
Farm_04984,False,4891.51
Farm_04985,True,10861.4
Farm_04986,True,73.68
Farm_04987,False,5851.92
Farm_04988,True,11332.63
Farm_04989,True,13241.17
Farm_04990,False,11422.88
Farm_04991,False,14538.2
Farm_04992,False,14123.41
Farm_04993,False,2274.1
Farm_04994,False,12598.43
Farm_04995,True,1688.85
Farm_04996,False,8459.77
Farm_04997,False,4754.95
Farm_04998,False,2059.61
Farm_04999,True,754.92
Farm_05000,False,129.64
Farm_05001,True,14430.02
Farm_05002,False,9318.97
Farm_05003,False,13771.0
Farm_05004,False,802.22
Farm_05005,True,2445.89
Farm_05006,True,1942.49
Farm_05007,True,9300.58
Farm_05008,False,10869.68
Farm_05009,True,7285.99
Farm_05010,False,1383.36
Farm_05011,True,6762.81
Farm_05012,True,12766.07
Farm_05013,True,10520.08
Farm_05014,False,10348.19
Farm_05015,False,6432.05
Farm_05016,False,7795.73
Farm_05017,True,3267.63
Farm_05018,False,669.48
Farm_05019,True,6921.19
Farm_05020,False,6358.42
Farm_05021,True,11802.5
Farm_05022,True,11694.11
Farm_05023,False,3453.97
Farm_05024,False,5883.75
Farm_05025,False,9787.35
Farm_05026,True,9724.76
Farm_05027,False,8708.18
Farm_05028,True,7348.05
Farm_05029,True,7542.94
Farm_05030,False,12007.71
Farm_05031,True,9928.81
Farm_05032,False,14801.0
Farm_05033,True,4754.17
Farm_05034,False,5321.74
Farm_05035,False,10057.39
Farm_05036,True,7017.36
Farm_05037,True,11614.34
Farm_05038,True,3518.64
Farm_05039,False,6283.55
Farm_05040,False,11706.1
Farm_05041,False,4659.85
Farm_05042,False,5811.66
Farm_05043,False,4466.77
Farm_05044,False,1094.22
Farm_05045,False,1288.52
Farm_05046,True,4676.02
Farm_05047,True,4401.85
Farm_05048,False,1823.71
Farm_05049,True,6430.84
Farm_05050,True,11770.05
Farm_05051,False,8427.37
Farm_05052,False,7640.33
Farm_05053,False,9214.38
Farm_05054,True,2682.21
Farm_05055,False,4379.46
Farm_05056,False,700.58
Farm_05057,True,2086.12
Farm_05058,False,6278.81
Farm_05059,False,7906.18
Farm_05060,False,7950.37
Farm_05061,False,489.14
Farm_05062,True,4530.01
Farm_05063,False,4533.87
Farm_05064,False,3950.75
Farm_05065,True,11475.37
Farm_05066,True,8284.98
Farm_05067,False,1602.85
Farm_05068,False,11561.35
Farm_05069,True,5221.6
Farm_05070,True,2566.38
Farm_05071,True,13166.13
Farm_05072,True,8483.6
Farm_05073,True,1489.24
Farm_05074,True,11676.26
Farm_05075,True,1136.79
Farm_05076,True,10296.53
Farm_05077,True,10001.67
Farm_05078,False,13450.6
Farm_05079,True,2834.08
Farm_05080,False,4752.25
Farm_05081,False,2718.35
Farm_05082,True,2170.53
Farm_05083,False,13756.41
Farm_05084,False,2154.39
Farm_05085,False,6365.35
Farm_05086,False,3384.16
Farm_05087,False,2423.72
Farm_05088,False,13477.95
Farm_05089,False,11989.91
Farm_05090,True,12659.15
Farm_05091,False,14355.82
Farm_05092,True,12958.53
Farm_05093,False,5292.24
Farm_05094,True,5390.28
Farm_05095,True,11518.85
Farm_05096,False,9527.46
Farm_05097,False,3180.18
Farm_05098,False,2730.4
Farm_05099,True,5156.73
Farm_05100,True,12770.62
Farm_05101,True,825.19
Farm_05102,True,3420.68
Farm_05103,True,9966.67
Farm_05104,True,1258.99
Farm_05105,False,4582.75
Farm_05106,True,14026.54
Farm_05107,True,14189.34
Farm_05108,True,8450.54
Farm_05109,True,3054.79
Farm_05110,True,832.35
Farm_05111,False,13853.96
Farm_05112,True,2841.1
Farm_05113,True,6114.41
Farm_05114,True,2614.59
Farm_05115,True,2392.62
Farm_05116,False,5510.8
Farm_05117,True,2388.24
Farm_05118,True,3437.95
Farm_05119,False,9470.7
Farm_05120,True,10335.52
Farm_05121,True,14887.81
Farm_05122,False,5893.89
Farm_05123,False,457.82
Farm_05124,False,10434.67
Farm_05125,False,14832.21
Farm_05126,False,8403.26
Farm_05127,False,7371.67
Farm_05128,False,9616.03
Farm_05129,True,5417.27
Farm_05130,False,11938.96
Farm_05131,True,6459.51
Farm_05132,False,14874.47
Farm_05133,False,9731.09
Farm_05134,False,8629.05
Farm_05135,False,11081.4
Farm_05136,True,1771.41
Farm_05137,False,7734.82
Farm_05138,True,13280.58
Farm_05139,False,7502.09
Farm_05140,True,1745.32
Farm_05141,False,14282.16
Farm_05142,False,14345.18
Farm_05143,True,1834.86
Farm_05144,True,8872.5
Farm_05145,False,11827.25
Farm_05146,True,10782.62
Farm_05147,False,9487.59
Farm_05148,True,4070.67
Farm_05149,True,5477.69
Farm_05150,True,14200.85
Farm_05151,False,4939.24
Farm_05152,False,4782.37
Farm_05153,True,11246.75
Farm_05154,True,8671.91
Farm_05155,False,13159.86
Farm_05156,True,5853.84
Farm_05157,False,3230.38
Farm_05158,True,14995.05
Farm_05159,False,4271.58
Farm_05160,False,9343.69
Farm_05161,True,11623.94
Farm_05162,False,9717.83
Farm_05163,True,13508.12
Farm_05164,True,13405.15
Farm_05165,False,2514.71
Farm_05166,False,14021.15
Farm_05167,True,10687.65
Farm_05168,False,2606.91
Farm_05169,True,12360.0
Farm_05170,False,13104.83
Farm_05171,True,10121.7
Farm_05172,True,11800.4
Farm_05173,False,4523.88
Farm_05174,False,3064.1
Farm_05175,True,9169.81
Farm_05176,True,13437.6
Farm_05177,False,14166.15
Farm_05178,True,6322.68
Farm_05179,True,5681.31
Farm_05180,True,11772.84
Farm_05181,False,11417.59
Farm_05182,False,4883.01
Farm_05183,False,8810.65
Farm_05184,True,13094.6
Farm_05185,False,3817.1
Farm_05186,False,9278.27
Farm_05187,True,14933.22
Farm_05188,True,1898.87
Farm_05189,True,8050.58
Farm_05190,False,174.92
Farm_05191,True,2403.48
Farm_05192,False,13782.93
Farm_05193,False,297.8
Farm_05194,False,3662.22
Farm_05195,False,3569.57
Farm_05196,False,5254.79
Farm_05197,False,5473.98
Farm_05198,True,11573.15
Farm_05199,False,656.25
Farm_05200,False,10491.13
Farm_05201,True,13581.02
Farm_05202,False,8290.03
Farm_05203,False,4046.14
Farm_05204,True,3190.72
Farm_05205,False,10205.59
Farm_05206,False,11778.83
Farm_05207,True,2589.79
Farm_05208,True,668.95
Farm_05209,True,261.12
Farm_05210,True,5563.34
Farm_05211,False,4974.8
Farm_05212,True,869.83
Farm_05213,True,1753.47
Farm_05214,False,1909.74
Farm_05215,True,8113.35
Farm_05216,False,3293.94
Farm_05217,True,8428.13
Farm_05218,True,13187.0
Farm_05219,True,13125.29
Farm_05220,True,4441.58
Farm_05221,False,1221.72
Farm_05222,True,259.8
Farm_05223,False,821.5
Farm_05224,False,13968.62
Farm_05225,False,13630.09
Farm_05226,True,9302.58
Farm_05227,True,8606.65
Farm_05228,True,13368.26
Farm_05229,True,6700.86
Farm_05230,True,1018.73
Farm_05231,False,13481.91
Farm_05232,True,1535.42
Farm_05233,True,303.22
Farm_05234,False,10495.87
Farm_05235,True,14583.87
Farm_05236,False,14668.1
Farm_05237,True,1605.5
Farm_05238,True,982.84
Farm_05239,True,1629.58
Farm_05240,False,2237.91
Farm_05241,False,12095.32
Farm_05242,True,4273.76
Farm_05243,False,3658.97
Farm_05244,True,12787.38
Farm_05245,True,10488.16
Farm_05246,False,13613.66
Farm_05247,True,3645.77
Farm_05248,False,13728.85
Farm_05249,False,11461.63
Farm_05250,True,1943.76
Farm_05251,True,9047.93
Farm_05252,False,9673.58
Farm_05253,True,6969.16
Farm_05254,False,4990.6
Farm_05255,False,3293.21
Farm_05256,True,14626.11
Farm_05257,True,1936.68
Farm_05258,False,1146.5
Farm_05259,True,4030.07
Farm_05260,False,12125.33
Farm_05261,True,10054.21
Farm_05262,False,1539.3
Farm_05263,True,10090.67
Farm_05264,False,5345.37
Farm_05265,True,3054.82
Farm_05266,False,12282.14
Farm_05267,True,7607.59
Farm_05268,False,13347.5
Farm_05269,False,14159.35
Farm_05270,True,7364.82
Farm_05271,True,475.0
Farm_05272,False,1719.56
Farm_05273,True,4175.89
Farm_05274,False,3128.72
Farm_05275,False,14115.84
Farm_05276,True,14260.23
Farm_05277,False,5368.8
Farm_05278,True,6526.55
Farm_05279,True,12564.87
Farm_05280,True,4657.3
Farm_05281,False,11331.23
Farm_05282,False,13026.69
Farm_05283,True,13497.7
Farm_05284,False,2647.5
Farm_05285,False,8968.89
Farm_05286,True,6376.27
Farm_05287,False,14083.09
Farm_05288,False,247.96
Farm_05289,False,7222.14
Farm_05290,True,13502.62
Farm_05291,True,3370.92
Farm_05292,True,7558.44
Farm_05293,True,12762.34
Farm_05294,True,7061.64
Farm_05295,True,7403.85
Farm_05296,False,11959.25
Farm_05297,True,4415.25
Farm_05298,False,10208.78
Farm_05299,True,6459.27
Farm_05300,False,5016.45
Farm_05301,True,11009.21
Farm_05302,False,7048.23
Farm_05303,False,2221.42
Farm_05304,False,11657.85
Farm_05305,True,3121.95
Farm_05306,False,1705.21
Farm_05307,True,13916.66
Farm_05308,True,5202.73
Farm_05309,False,1478.25
Farm_05310,False,3848.72
Farm_05311,False,14315.07
Farm_05312,True,4894.46
Farm_05313,False,7109.51
Farm_05314,False,14880.56
Farm_05315,False,11423.79
Farm_05316,True,7927.14
Farm_05317,False,4149.78
Farm_05318,True,9746.27
Farm_05319,False,4970.56
Farm_05320,False,4264.59
Farm_05321,False,9953.45
Farm_05322,False,2740.48
Farm_05323,True,6216.73
Farm_05324,True,10607.46
Farm_05325,True,14676.58
Farm_05326,False,7514.22
Farm_05327,True,2351.05
Farm_05328,False,12114.92
Farm_05329,True,6444.06
Farm_05330,True,5412.3
Farm_05331,True,11621.77
Farm_05332,True,1475.66
Farm_05333,True,2497.59
Farm_05334,True,12457.48
Farm_05335,False,7027.9
Farm_05336,True,3233.9
Farm_05337,True,3054.17
Farm_05338,False,1473.5
Farm_05339,False,8144.9
Farm_05340,True,1295.57
Farm_05341,False,10887.92
Farm_05342,False,3320.23
Farm_05343,False,6841.93
Farm_05344,False,2321.23
Farm_05345,True,6147.19
Farm_05346,True,3653.11
Farm_05347,True,11395.26
Farm_05348,True,3328.71
Farm_05349,False,8589.15
Farm_05350,False,4439.82
Farm_05351,True,5579.47
Farm_05352,True,13100.51
Farm_05353,False,7364.92
Farm_05354,False,11782.31
Farm_05355,True,10189.53
Farm_05356,True,10677.76
Farm_05357,False,14506.98
Farm_05358,False,13427.54
Farm_05359,False,10282.16
Farm_05360,False,9346.21
Farm_05361,False,2800.14
Farm_05362,False,3496.41
Farm_05363,False,8101.5
Farm_05364,False,14850.18
Farm_05365,False,6750.79
Farm_05366,False,12933.07
Farm_05367,False,5723.58
Farm_05368,False,7781.26
Farm_05369,False,13042.73
Farm_05370,False,4584.85
Farm_05371,False,8133.07
Farm_05372,False,3306.18
Farm_05373,False,5166.06
Farm_05374,False,715.44
Farm_05375,True,6286.02
Farm_05376,False,7098.95
Farm_05377,False,3085.35
Farm_05378,False,13318.26
Farm_05379,False,4115.65
Farm_05380,False,5577.86
Farm_05381,True,10670.14
Farm_05382,True,8717.78
Farm_05383,False,1834.2
Farm_05384,False,11977.42
Farm_05385,False,9217.42
Farm_05386,True,651.12
Farm_05387,False,5752.52
Farm_05388,True,14572.63
Farm_05389,True,9247.56
Farm_05390,False,4479.98
Farm_05391,True,8618.64
Farm_05392,True,97.48
Farm_05393,False,5335.05
Farm_05394,True,2613.11
Farm_05395,True,10195.29
Farm_05396,True,5534.08
Farm_05397,True,3738.16
Farm_05398,True,14350.67
Farm_05399,False,6613.95
Farm_05400,False,12637.26
Farm_05401,True,7780.16
Farm_05402,False,4222.44
Farm_05403,False,3075.96
Farm_05404,False,10160.46
Farm_05405,True,11833.69
Farm_05406,False,5634.03
Farm_05407,False,4406.76
Farm_05408,False,10155.27
Farm_05409,True,12925.71
Farm_05410,False,202.0
Farm_05411,True,11635.23
Farm_05412,True,14733.22
Farm_05413,True,2249.6
Farm_05414,False,6782.4
Farm_05415,True,11732.88
Farm_05416,True,10067.29
Farm_05417,False,4965.72
Farm_05418,True,13708.42
Farm_05419,False,10751.99
Farm_05420,True,4875.58
Farm_05421,False,13016.67
Farm_05422,False,3442.93
Farm_05423,False,1846.52
Farm_05424,False,1081.5
Farm_05425,True,12621.5
Farm_05426,False,10345.67
Farm_05427,True,14904.83
Farm_05428,True,1197.57
Farm_05429,False,935.96
Farm_05430,True,4448.53
Farm_05431,True,14574.24
Farm_05432,False,4395.28
Farm_05433,False,14208.38
Farm_05434,False,5074.71
Farm_05435,False,266.58
Farm_05436,True,3736.7
Farm_05437,False,931.01
Farm_05438,False,7597.14
Farm_05439,True,11646.67
Farm_05440,True,14347.27
Farm_05441,True,197.68
Farm_05442,True,3063.4
Farm_05443,True,1147.7
Farm_05444,False,8474.13
Farm_05445,True,9290.84
Farm_05446,False,12027.96
Farm_05447,False,14851.42
Farm_05448,True,1056.1
Farm_05449,False,2124.71
Farm_05450,True,10099.23
Farm_05451,True,12615.23
Farm_05452,False,7080.76
Farm_05453,True,5022.44
Farm_05454,False,10480.2
Farm_05455,True,11167.09
Farm_05456,False,3037.29
Farm_05457,False,7936.63
Farm_05458,True,3338.71
Farm_05459,True,603.75
Farm_05460,True,11863.6
Farm_05461,True,9911.6
Farm_05462,True,3470.89
Farm_05463,True,8330.18
Farm_05464,True,11874.83
Farm_05465,True,13523.06
Farm_05466,True,4959.59
Farm_05467,True,10890.99
Farm_05468,True,14581.47
Farm_05469,True,4305.06
Farm_05470,True,329.1
Farm_05471,False,3419.76
Farm_05472,False,202.07
Farm_05473,True,10798.03
Farm_05474,False,1674.07
Farm_05475,False,12356.93
Farm_05476,False,13372.11
Farm_05477,False,3843.92
Farm_05478,False,6210.72
Farm_05479,True,13105.13
Farm_05480,False,13116.76
Farm_05481,False,4760.33
Farm_05482,False,1208.85
Farm_05483,True,7660.6
Farm_05484,True,8971.77
Farm_05485,True,8489.23
Farm_05486,False,1923.13
Farm_05487,True,14012.48
Farm_05488,False,11544.0
Farm_05489,True,4669.12
Farm_05490,True,10153.01
Farm_05491,True,11580.11
Farm_05492,True,5384.26
Farm_05493,True,13301.3
Farm_05494,True,10444.73
Farm_05495,False,3790.07
Farm_05496,True,14264.76
Farm_05497,True,11721.8
Farm_05498,True,14308.23
Farm_05499,False,6130.17
Farm_05500,False,11988.98
Farm_05501,True,5998.05
Farm_05502,True,3942.08
Farm_05503,False,12281.82
Farm_05504,False,6363.18
Farm_05505,False,905.15
Farm_05506,True,7863.56
Farm_05507,False,14484.18
Farm_05508,True,13438.62
Farm_05509,True,3402.25
Farm_05510,False,1162.27
Farm_05511,True,382.54
Farm_05512,False,7210.67
Farm_05513,False,12013.53
Farm_05514,True,7888.66
Farm_05515,True,2558.86
Farm_05516,True,14905.93
Farm_05517,True,11928.35
Farm_05518,False,14045.98
Farm_05519,False,13514.44
Farm_05520,True,2844.71
Farm_05521,True,12950.47
Farm_05522,False,4584.41
Farm_05523,True,593.42
Farm_05524,False,10461.42
Farm_05525,True,6736.4
Farm_05526,True,10797.79
Farm_05527,True,4980.79
Farm_05528,False,2676.4
Farm_05529,False,534.91
Farm_05530,False,1272.08
Farm_05531,False,13526.56
Farm_05532,False,1577.63
Farm_05533,True,3450.79
Farm_05534,True,9553.13
Farm_05535,False,8986.69
Farm_05536,False,952.85
Farm_05537,True,4973.72
Farm_05538,True,4435.96
Farm_05539,True,5246.93
Farm_05540,False,8841.91
Farm_05541,True,11810.32
Farm_05542,True,12773.1
Farm_05543,False,10120.88
Farm_05544,True,14684.06
Farm_05545,False,11725.03
Farm_05546,True,7246.13
Farm_05547,False,12142.55
Farm_05548,False,13650.12
Farm_05549,True,9061.35
Farm_05550,False,12037.53
Farm_05551,False,12552.71
Farm_05552,True,14097.27
Farm_05553,False,1661.91
Farm_05554,False,215.79
Farm_05555,True,2910.65
Farm_05556,False,6543.68
Farm_05557,False,14243.95
Farm_05558,False,8989.28
Farm_05559,False,12745.01
Farm_05560,False,6327.59
Farm_05561,True,7024.79
Farm_05562,True,8309.32
Farm_05563,True,6345.41
Farm_05564,True,13419.66
Farm_05565,False,4016.26
Farm_05566,False,9307.75
Farm_05567,True,6368.59
Farm_05568,True,953.5
Farm_05569,True,13039.68
Farm_05570,False,12893.81
Farm_05571,True,14404.1
Farm_05572,False,13090.98
Farm_05573,True,8384.51
Farm_05574,False,6038.79
Farm_05575,True,7847.3
Farm_05576,False,9525.66
Farm_05577,True,13649.94
Farm_05578,True,1523.62
Farm_05579,True,6157.22
Farm_05580,False,6716.18
Farm_05581,False,3578.74
Farm_05582,False,2317.77
Farm_05583,False,7398.74
Farm_05584,True,13105.19
Farm_05585,False,14218.66
Farm_05586,False,716.06
Farm_05587,True,13075.58
Farm_05588,False,11528.15
Farm_05589,False,9537.59
Farm_05590,True,13835.38
Farm_05591,True,10923.47
Farm_05592,True,620.87
Farm_05593,True,1642.72
Farm_05594,True,6626.46
Farm_05595,False,13981.21
Farm_05596,True,1396.39
Farm_05597,False,4452.17
Farm_05598,True,6666.48
Farm_05599,True,12117.55
Farm_05600,True,1797.49
Farm_05601,False,2379.07
Farm_05602,True,9495.83
Farm_05603,True,1451.85
Farm_05604,True,14435.78
Farm_05605,True,3921.74
Farm_05606,True,8230.97
Farm_05607,True,2558.23
Farm_05608,True,5316.36
Farm_05609,True,11740.4
Farm_05610,False,4650.84
Farm_05611,True,14395.02
Farm_05612,True,2912.88
Farm_05613,False,861.35
Farm_05614,False,2617.17
Farm_05615,True,9582.43
Farm_05616,False,309.52
Farm_05617,True,5127.09
Farm_05618,False,1045.84
Farm_05619,True,12574.79
Farm_05620,True,9032.75
Farm_05621,False,3408.96
Farm_05622,False,12125.89
Farm_05623,True,1852.97
Farm_05624,False,4020.23
Farm_05625,True,13757.65
Farm_05626,False,3956.88
Farm_05627,False,135.66
Farm_05628,False,954.68
Farm_05629,True,10789.08
Farm_05630,True,1047.65
Farm_05631,False,10215.14
Farm_05632,False,5277.5
Farm_05633,False,2470.77
Farm_05634,True,2922.98
Farm_05635,True,7123.3
Farm_05636,True,1329.25
Farm_05637,False,1936.07
Farm_05638,True,3508.28
Farm_05639,False,1427.44
Farm_05640,False,7502.31
Farm_05641,True,9784.8
Farm_05642,False,4498.7
Farm_05643,True,6595.66
Farm_05644,False,9660.36
Farm_05645,True,493.04
Farm_05646,True,2713.94
Farm_05647,False,201.81
Farm_05648,False,10877.0
Farm_05649,True,4670.34
Farm_05650,True,7820.33
Farm_05651,False,10141.14
Farm_05652,False,14754.71
Farm_05653,True,1914.69
Farm_05654,False,11933.5
Farm_05655,True,847.87
Farm_05656,False,7178.72
Farm_05657,False,10566.4
Farm_05658,False,2593.45
Farm_05659,False,11908.15
Farm_05660,False,14268.77
Farm_05661,True,10667.67
Farm_05662,True,147.94
Farm_05663,True,9658.73
Farm_05664,True,4513.92
Farm_05665,False,186.29
Farm_05666,True,10289.14
Farm_05667,True,450.96
Farm_05668,False,3571.96
Farm_05669,True,2366.12
Farm_05670,True,14982.59
Farm_05671,True,7309.25
Farm_05672,True,13251.36
Farm_05673,True,13157.55
Farm_05674,False,10365.32
Farm_05675,False,12628.25
Farm_05676,False,11754.03
Farm_05677,True,14127.45
Farm_05678,True,1816.44
Farm_05679,False,2561.32
Farm_05680,False,5909.49
Farm_05681,True,14360.64
Farm_05682,False,8739.28
Farm_05683,False,8242.54
Farm_05684,True,5993.52
Farm_05685,False,3417.46
Farm_05686,True,7870.1
Farm_05687,False,6896.98
Farm_05688,False,4572.17
Farm_05689,False,7581.0
Farm_05690,True,10233.54
Farm_05691,True,6264.65
Farm_05692,False,8072.65
Farm_05693,True,12836.77
Farm_05694,True,11354.38
Farm_05695,False,9280.42
Farm_05696,True,8493.67
Farm_05697,False,9089.33
Farm_05698,True,11743.47
Farm_05699,False,5622.21
Farm_05700,False,11440.42
Farm_05701,False,92.86
Farm_05702,False,14675.24
Farm_05703,True,12674.02
Farm_05704,False,10992.6
Farm_05705,True,14282.04
Farm_05706,True,14061.36
Farm_05707,False,6626.99
Farm_05708,True,14397.24
Farm_05709,True,2985.44
Farm_05710,True,2457.34
Farm_05711,True,9814.58
Farm_05712,False,6555.02
Farm_05713,False,1888.85
Farm_05714,True,8677.2
Farm_05715,False,927.36
Farm_05716,True,7985.4
Farm_05717,False,6062.74
Farm_05718,True,12703.85
Farm_05719,False,3541.57
Farm_05720,True,11952.58
Farm_05721,True,10482.87
Farm_05722,True,4443.78
Farm_05723,True,2805.07
Farm_05724,True,11455.29
Farm_05725,False,2147.75
Farm_05726,True,4940.91
Farm_05727,False,4266.07
Farm_05728,False,13238.42
Farm_05729,False,2679.3
Farm_05730,True,4544.98
Farm_05731,True,13917.49
Farm_05732,True,14793.06
Farm_05733,True,8375.13
Farm_05734,True,12750.69
Farm_05735,False,10357.02
Farm_05736,False,9865.19
Farm_05737,True,2954.63
Farm_05738,True,1614.6
Farm_05739,False,12386.89
Farm_05740,False,3724.19
Farm_05741,True,13506.64
Farm_05742,False,3907.33
Farm_05743,False,10856.28
Farm_05744,True,4305.69
Farm_05745,True,5599.36
Farm_05746,True,5124.51
Farm_05747,True,6352.95
Farm_05748,False,9622.28
Farm_05749,False,11307.74
Farm_05750,True,4463.85
Farm_05751,True,2808.55
Farm_05752,False,13545.13
Farm_05753,True,9787.46
Farm_05754,True,6242.05
Farm_05755,True,3357.25
Farm_05756,False,2426.89
Farm_05757,True,8908.29
Farm_05758,True,8838.62
Farm_05759,True,14960.88
Farm_05760,True,14022.73
Farm_05761,True,12829.43
Farm_05762,False,14303.49
Farm_05763,True,12588.01
Farm_05764,True,8253.34
Farm_05765,False,6234.28
Farm_05766,False,8619.04
Farm_05767,False,6642.31
Farm_05768,False,9697.8
Farm_05769,False,10143.24
Farm_05770,True,12917.58
Farm_05771,False,3810.35
Farm_05772,True,4816.35
Farm_05773,True,10993.94
Farm_05774,False,4473.34
Farm_05775,True,5912.52
Farm_05776,True,8132.09
Farm_05777,False,2903.28
Farm_05778,True,10401.04
Farm_05779,True,12674.63
Farm_05780,False,1046.47
Farm_05781,True,1784.37
Farm_05782,False,8571.63
Farm_05783,False,9984.51
Farm_05784,True,5665.57
Farm_05785,True,4392.04
Farm_05786,True,1977.58
Farm_05787,True,5446.48
Farm_05788,True,14488.61
Farm_05789,False,848.29
Farm_05790,True,1023.5
Farm_05791,False,12249.62
Farm_05792,True,7557.96
Farm_05793,True,8615.59
Farm_05794,True,508.2
Farm_05795,True,11420.81
Farm_05796,False,11548.99
Farm_05797,False,8237.52
Farm_05798,True,9322.37
Farm_05799,False,2837.1
Farm_05800,True,1261.73
Farm_05801,True,8842.61
Farm_05802,False,1597.18
Farm_05803,True,12685.17
Farm_05804,False,11165.42
Farm_05805,False,14029.4
Farm_05806,True,1610.39
Farm_05807,True,645.11
Farm_05808,False,13107.61
Farm_05809,True,1684.2
Farm_05810,False,2963.29
Farm_05811,False,4106.13
Farm_05812,True,6243.25
Farm_05813,False,4315.21
Farm_05814,False,14770.29
Farm_05815,True,6505.18
Farm_05816,False,4429.84
Farm_05817,True,2305.41
Farm_05818,False,2362.55
Farm_05819,True,3697.54
Farm_05820,True,13755.35
Farm_05821,False,13107.1
Farm_05822,False,8574.95
Farm_05823,False,3912.17
Farm_05824,False,873.22
Farm_05825,False,14072.15
Farm_05826,True,6338.21
Farm_05827,True,6258.09
Farm_05828,True,6940.16
Farm_05829,True,3551.83
Farm_05830,False,13892.87
Farm_05831,False,10568.53
Farm_05832,False,10754.99
Farm_05833,True,6835.19
Farm_05834,False,4097.19
Farm_05835,False,6484.7
Farm_05836,False,8339.86
Farm_05837,False,11333.8
Farm_05838,True,11784.7
Farm_05839,False,7765.76
Farm_05840,False,11351.31
Farm_05841,False,4201.3
Farm_05842,True,8247.61
Farm_05843,False,6265.19
Farm_05844,False,7645.62
Farm_05845,True,4344.02
Farm_05846,False,4784.12
Farm_05847,True,10686.02
Farm_05848,False,7579.35
Farm_05849,True,14464.43
Farm_05850,False,10474.86
Farm_05851,True,10590.6
Farm_05852,False,682.57
Farm_05853,True,9916.48
Farm_05854,True,11560.18
Farm_05855,True,7936.98
Farm_05856,True,3955.62
Farm_05857,False,11506.69
Farm_05858,True,241.79
Farm_05859,False,12602.32
Farm_05860,True,10181.49
Farm_05861,False,7532.38
Farm_05862,True,5586.56
Farm_05863,False,4218.43
Farm_05864,False,666.11
Farm_05865,False,12.88
Farm_05866,False,13902.99
Farm_05867,True,8927.5
Farm_05868,False,11309.46
Farm_05869,True,7650.89
Farm_05870,True,74.83
Farm_05871,True,7947.47
Farm_05872,False,9952.2
Farm_05873,False,11755.37
Farm_05874,True,3307.35
Farm_05875,False,5141.95
Farm_05876,False,9994.3
Farm_05877,False,3153.96
Farm_05878,True,13533.97
Farm_05879,False,5779.57
Farm_05880,True,13580.14
Farm_05881,True,13374.49
Farm_05882,False,7539.12
Farm_05883,False,3970.24
Farm_05884,False,5689.33
Farm_05885,True,9612.41
Farm_05886,False,9519.6
Farm_05887,True,4338.62
Farm_05888,True,5482.68
Farm_05889,False,13083.54
Farm_05890,False,13172.48
Farm_05891,True,11304.85
Farm_05892,False,79.55
Farm_05893,False,11164.0
Farm_05894,False,12766.55
Farm_05895,True,13575.6
Farm_05896,True,406.39
Farm_05897,True,5803.16
Farm_05898,True,12066.75
Farm_05899,True,11415.87
Farm_05900,False,11563.34
Farm_05901,True,779.54
Farm_05902,False,6451.76
Farm_05903,False,13101.52
Farm_05904,False,4528.77
Farm_05905,True,8521.31
Farm_05906,False,13987.87
Farm_05907,False,5526.06
Farm_05908,False,9142.03
Farm_05909,True,3922.68
Farm_05910,False,6567.67
Farm_05911,True,11087.98
Farm_05912,True,5505.56
Farm_05913,True,123.28
Farm_05914,True,9407.93
Farm_05915,False,3869.1
Farm_05916,True,12612.18
Farm_05917,False,14413.54
Farm_05918,True,8628.54
Farm_05919,True,13021.84
Farm_05920,False,10664.54
Farm_05921,False,12776.9
Farm_05922,False,11868.65
Farm_05923,False,3156.81
Farm_05924,True,12484.9
Farm_05925,False,12561.06
Farm_05926,False,6242.07
Farm_05927,False,290.19
Farm_05928,False,7348.89
Farm_05929,False,6193.29
Farm_05930,True,5276.95
Farm_05931,False,8505.49
Farm_05932,True,3192.59
Farm_05933,False,14562.44
Farm_05934,True,11681.93
Farm_05935,True,10940.21
Farm_05936,True,1981.0
Farm_05937,False,9852.47
Farm_05938,True,30.2
Farm_05939,False,13942.45
Farm_05940,True,709.28
Farm_05941,False,12486.28
Farm_05942,False,12451.21
Farm_05943,True,11998.59
Farm_05944,False,8838.58
Farm_05945,True,323.33
Farm_05946,True,9282.68
Farm_05947,True,7032.78
Farm_05948,False,6487.08
Farm_05949,True,5612.15
Farm_05950,True,11781.16
Farm_05951,True,5393.47
Farm_05952,True,10109.73
Farm_05953,True,10404.58
Farm_05954,False,8824.23
Farm_05955,False,8284.71
Farm_05956,False,14298.98
Farm_05957,False,11237.04
Farm_05958,True,12293.27
Farm_05959,False,11211.59
Farm_05960,False,10705.16
